user_id,is_gone
7581,1
7582,1
7589,1
7591,1
7596,0
7599,1
7604,1
7605,1
7608,0
7611,1
7612,1
7614,1
7615,1
7620,1
7622,0
7627,1
7631,1
7634,0
7636,1
7639,1
7640,1
7642,1
7645,1
7646,1
7647,1
7652,1
7656,1
7660,1
7664,0
7665,1
7666,1
7670,1
7677,1
7678,1
7679,1
7682,0
7687,1
7688,1
7690,1
7691,1
7692,1
7695,0
7705,1
7707,0
7712,1
7713,1
7715,1
7716,1
7717,1
7720,1
7721,1
7725,1
7729,1
7735,1
7736,1
7741,1
7742,1
7745,1
7751,1
7755,1
7760,1
7761,1
7767,0
7768,0
7769,0
7772,1
7774,1
7775,1
7777,1
7778,1
7780,0
7781,1
7783,0
7789,1
7790,0
7802,1
7809,1
7811,1
7813,1
7816,1
7823,1
7824,1
7827,1
7830,1
7831,1
7835,1
7836,1
7844,1
7846,1
7849,1
7851,1
7855,1
7856,1
7858,0
7859,1
7863,1
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7871,1
7873,1
7874,1
7879,1
7881,1
7883,1
7885,1
7886,1
7895,0
7899,0
7901,0
7904,1
7906,1
7907,1
7908,1
7910,1
7912,0
7913,1
7914,1
7916,1
7917,1
7921,1
7923,1
7935,1
7940,1
7943,1
7947,1
7948,1
7951,1
7952,0
7959,1
7960,1
7962,1
7964,1
7968,1
7978,1
7979,0
7983,1
7992,1
7996,0
7998,1
7999,1
8000,1
8003,1
8004,0
8009,1
8011,0
8013,1
8015,1
8017,1
8018,1
8021,1
8028,1
8031,1
8032,1
8035,1
8037,1
8038,1
8039,1
8043,1
8044,1
8048,1
8051,1
8055,1
8056,0
8057,0
8058,1
8059,1
8062,1
8063,1
8065,1
8066,0
8073,1
8075,1
8079,1
8080,1
8082,1
8084,1
8086,1
8091,1
8092,0
8094,1
8096,1
8101,0
8105,1
8114,1
8117,0
8118,1
8126,1
8127,1
8131,1
8136,1
8139,1
8140,1
8142,0
8143,1
8145,1
8149,1
8150,1
8157,1
8160,0
8161,1
8162,1
8167,0
8168,1
8169,1
8172,0
8174,1
8179,0
8181,0
8184,1
8185,1
8190,1
8191,0
8192,1
8194,0
8198,1
8199,1
8200,1
8201,0
8202,1
8204,1
8206,1
8207,1
8219,1
8220,1
8223,1
8233,1
8235,0
8240,1
8242,1
8247,0
8252,1
8253,0
8259,1
8261,1
8263,0
8264,1
8265,1
8269,1
8273,1
8275,1
8276,1
8277,1
8278,0
8279,1
8281,1
8284,1
8288,1
8289,1
8291,1
8292,0
8295,0
8296,1
8297,1
8298,0
8299,1
8300,1
8304,1
8305,0
8309,1
8310,1
8318,1
8319,1
8320,0
8324,1
8325,0
8331,1
8335,1
8338,1
8342,1
8343,0
8344,0
8345,1
8348,1
8351,0
8354,1
8355,1
8358,1
8359,1
8361,1
8362,1
8364,0
8372,1
8374,1
8376,1
8377,1
8383,1
8384,1
8389,1
8391,1
8394,1
8396,1
8401,1
8402,1
8405,0
8407,1
8409,1
8410,1
8412,1
8413,1
8415,1
8416,1
8417,1
8418,0
8419,1
8422,1
8424,1
8426,1
8428,1
8429,1
8432,1
8435,1
8436,1
8438,1
8439,1
8441,1
8442,1
8443,1
8446,1
8447,1
8453,1
8454,1
8455,1
8457,1
8458,1
8461,0
8464,1
8465,1
8467,1
8470,0
8471,1
8473,1
8474,0
8478,0
8480,1
8481,0
8484,1
8486,1
8489,1
8491,1
8492,1
8498,1
8500,1
8504,1
8508,1
8519,1
8522,1
8523,1
8528,1
8529,0
8531,1
8533,1
8536,1
8537,0
8538,0
8542,1
8547,1
8551,0
8552,1
8554,1
8555,1
8559,0
8565,1
8566,1
8570,1
8575,1
8576,1
8577,1
8579,1
8580,1
8581,1
8582,1
8583,0
8587,1
8589,1
8594,1
8596,1
8600,0
8602,1
8603,1
8605,1
8609,1
8613,0
8615,1
8616,0
8620,1
8622,0
8623,1
8624,0
8625,1
8627,1
8635,1
8636,1
8637,1
8638,1
8643,1
8646,0
8647,1
8648,0
8652,1
8653,1
8661,0
8664,1
8665,1
8671,1
8672,1
8675,1
8678,1
8679,1
8681,1
8682,0
8683,1
8690,1
8695,1
8700,0
8702,1
8703,0
8706,0
8714,1
8717,1
8718,1
8722,1
8723,1
8726,0
8727,1
8729,0
8732,0
8735,1
8738,0
8739,1
8741,1
8742,1
8746,1
8747,1
8748,0
8750,1
8753,1
8755,1
8757,0
8763,0
8767,1
8770,1
8771,0
8775,1
8777,1
8778,0
8780,1
8783,1
8784,1
8785,1
8787,1
8790,1
8791,1
8798,1
8802,1
8803,1
8805,1
8810,1
8811,1
8815,1
8817,1
8826,1
8830,0
8833,1
8837,1
8852,1
8853,1
8855,1
8856,1
8858,1
8863,0
8864,1
8865,1
8866,0
8867,1
8869,0
8871,1
8874,1
8877,1
8880,0
8881,1
8883,1
8892,1
8894,1
8898,1
8900,0
8903,0
8905,0
8910,0
8911,1
8914,1
8916,1
8919,0
8921,1
8922,1
8923,1
8924,1
8926,1
8930,1
8936,0
8937,1
8938,0
8942,1
8945,1
8946,1
8949,1
8950,1
8951,1
8958,1
8959,1
8964,1
8969,1
8971,0
8973,0
8976,0
8981,1
8982,1
8984,1
8986,1
8987,1
8988,1
8992,1
8996,0
8998,1
9000,1
9002,1
9004,1
9005,1
9008,1
9010,1
9015,0
9016,1
9018,0
9021,1
9023,0
9026,1
9027,1
9028,1
9029,1
9036,1
9037,1
9039,1
9049,1
9052,0
9055,0
9056,1
9062,1
9063,0
9065,0
9070,1
9072,0
9075,1
9077,1
9079,1
9080,1
9083,1
9090,1
9091,1
9092,1
9094,1
9095,0
9096,1
9097,0
9098,0
9100,1
9101,1
9102,1
9104,0
9107,0
9110,1
9113,1
9119,0
9122,1
9123,1
9124,1
9131,1
9132,1
9135,0
9136,0
9138,1
9141,1
9142,0
9149,1
9152,1
9153,1
9155,1
9156,0
9158,1
9160,1
9162,1
9165,1
9169,1
9173,1
9179,1
9180,1
9186,1
9193,1
9194,1
9198,0
9199,0
9201,0
9203,1
9204,1
9205,1
9208,1
9210,1
9218,1
9219,1
9224,1
9226,1
9227,1
9228,1
9230,0
9232,0
9236,1
9238,1
9241,0
9244,1
9246,1
9247,0
9253,0
9255,0
9256,1
9257,1
9259,1
9266,1
9271,1
9272,1
9275,0
9277,1
9280,1
9285,1
9286,0
9287,1
9288,1
9291,1
9294,1
9296,1
9297,1
9299,1
9303,1
9306,1
9313,1
9314,1
9315,0
9316,1
9317,1
9321,1
9331,1
9332,1
9333,1
9334,1
9336,1
9338,1
9340,1
9343,1
9350,1
9355,1
9359,1
9362,1
9365,0
9367,0
9371,1
9378,1
9380,1
9383,0
9385,1
9387,1
9390,1
9393,1
9396,1
9398,1
9403,1
9406,1
9410,1
9419,1
9422,1
9428,0
9430,1
9439,1
9440,0
9441,1
9443,0
9448,1
9456,1
9459,0
9461,1
9466,0
9468,1
9470,0
9472,1
9474,1
9476,0
9480,1
9482,1
9484,0
9488,1
9489,0
9491,0
9494,1
9503,1
9504,1
9507,1
9508,1
9511,1
9516,0
9517,0
9520,1
9521,0
9523,1
9531,1
9532,1
9534,0
9535,1
9537,1
9538,1
9540,1
9541,1
9543,1
9554,0
9557,1
9559,1
9566,1
9567,1
9569,1
9570,1
9574,1
9576,1
9578,1
9580,1
9582,1
9583,1
9587,1
9588,0
9591,0
9592,0
9593,1
9594,0
9595,1
9601,1
9602,1
9604,1
9605,1
9610,0
9612,1
9613,0
9619,1
9622,1
9624,1
9628,1
9629,1
9631,1
9632,1
9635,1
9641,1
9645,1
9653,1
9656,0
9659,1
9661,0
9663,1
9667,1
9677,0
9678,1
9682,1
9683,1
9690,1
9692,0
9694,1
9695,0
9697,1
9704,1
9705,1
9706,0
9709,1
9710,1
9711,1
9712,1
9713,0
9716,1
9718,1
9724,0
9727,1
9730,1
9731,1
9734,1
9737,1
9739,1
9741,1
9743,1
9749,0
9751,0
9752,1
9754,1
9757,1
9760,1
9763,0
9765,1
9774,0
9779,1
9786,1
9787,1
9789,1
9790,1
9796,1
9799,1
9800,1
9802,1
9804,0
9812,1
9821,0
9825,1
9826,0
9833,0
9834,1
9835,1
9850,0
9851,1
9860,1
9861,1
9863,1
9864,1
9871,1
9872,1
9873,0
9874,1
9878,1
9879,1
9881,1
9887,1
9898,1
9902,1
9906,0
9908,1
9909,1
9913,1
9915,1
9918,1
9919,1
9921,1
9925,1
9926,0
9928,0
9929,0
9936,1
9938,1
9943,0
9946,1
9951,1
9953,1
9954,1
9956,0
9970,1
9971,1
9975,1
9976,1
9977,0
9978,1
9981,1
9986,1
9993,1
9994,1
9998,1
10002,0
10003,1
10005,1
10006,1
10009,1
10013,1
10016,1
10018,0
10020,1
10021,1
10022,1
10024,1
10025,0
10028,1
10029,0
10030,1
10036,0
10038,1
10045,0
10047,1
10053,0
10058,0
10059,1
10062,1
10065,1
10066,1
10068,1
10070,1
10072,1
10073,0
10074,1
10075,1
10078,1
10079,1
10080,1
10081,1
10088,1
10090,0
10093,0
10098,1
10100,1
10101,1
10102,1
10106,1
10108,1
10109,1
10110,1
10116,1
10118,0
10119,1
10120,0
10122,1
10123,1
10130,1
10131,1
10137,1
10139,1
10142,1
10144,0
10148,1
10149,1
10150,1
10152,1
10154,1
10155,1
10158,0
10159,1
10160,1
10161,1
10163,0
10167,1
10176,1
10177,1
10178,1
10182,0
10185,1
10187,1
10188,1
10192,1
10194,1
10197,1
10199,1
10200,1
10201,0
10202,0
10208,1
10209,1
10211,0
10213,1
10214,1
10216,1
10218,0
10220,1
10225,0
10226,1
10230,1
10231,1
10233,1
10235,1
10236,1
10250,0
10251,1
10260,1
10261,1
10262,1
10265,0
10269,0
10272,1
10274,0
10275,1
10276,0
10282,1
10283,1
10284,1
10288,1
10289,1
10293,1
10295,1
10298,1
10300,1
10301,1
10302,1
10311,0
10312,1
10313,1
10314,1
10318,0
10320,1
10322,1
10324,1
10325,1
10330,1
10331,1
10332,1
10334,0
10335,1
10343,1
10349,0
10350,1
10351,1
10353,1
10354,0
10356,0
10358,1
10359,1
10369,0
10372,1
10373,0
10383,0
10385,1
10388,1
10391,1
10394,1
10399,1
10400,1
10409,1
10411,1
10412,0
10417,1
10418,1
10426,1
10431,1
10434,1
10439,1
10440,1
10442,1
10446,1
10447,1
10453,1
10454,1
10461,1
10462,1
10463,1
10467,1
10468,1
10472,1
10475,1
10479,0
10485,0
10486,0
10487,1
10491,1
10496,1
10498,1
10502,1
10505,1
10506,1
10511,1
10513,1
10514,1
10516,1
10519,1
10524,1
10530,1
10534,1
10535,1
10537,1
10541,0
10543,0
10544,0
10548,1
10551,0
10554,1
10556,1
10557,1
10558,1
10561,1
10563,1
10568,1
10569,1
10570,1
10576,1
10577,1
10584,1
10585,1
10586,1
10588,1
10590,1
10592,0
10593,1
10596,1
10601,1
10602,1
10608,1
10611,0
10612,1
10613,1
10616,1
10618,1
10619,1
10621,0
10624,1
10626,1
10628,1
10633,0
10635,1
10638,0
10641,1
10645,0
10652,1
10654,1
10658,1
10659,1
10665,1
10667,0
10668,1
10672,0
10675,1
10676,1
10680,1
10681,0
10683,1
10688,1
10690,1
10704,0
10708,1
10709,1
10712,1
10714,1
10715,1
10717,1
10723,0
10724,1
10728,1
10732,1
10733,1
10735,1
10740,1
10741,0
10743,1
10745,1
10751,1
10753,1
10755,1
10756,1
10758,1
10762,1
10763,1
10765,1
10766,1
10773,1
10774,1
10775,1
10779,1
10780,0
10781,1
10783,1
10785,1
10786,1
10789,1
10793,1
10795,1
10798,0
10803,0
10806,1
10809,0
10811,1
10813,1
10814,1
10817,0
10830,1
10833,1
10837,0
10838,1
10839,1
10844,0
10847,0
10848,1
10853,1
10858,1
10859,1
10860,0
10862,0
10867,1
10873,1
10874,0
10882,0
10884,1
10889,1
10891,1
10892,1
10893,1
10895,1
10898,1
10899,1
10907,1
10908,1
10910,1
10912,1
10915,1
10916,1
10918,1
10921,0
10923,0
10925,0
10928,0
10932,1
10934,1
10935,1
10939,1
10940,1
10941,1
10942,1
10945,1
10946,1
10950,1
10951,1
10953,1
10954,1
10957,1
10959,1
10960,1
10961,1
10962,1
10965,1
10968,1
10970,0
10971,1
10973,1
10974,1
10982,1
10985,1
10989,1
10993,1
10995,1
10996,1
11000,1
11004,0
11008,1
11009,1
11010,1
11013,1
11017,0
11018,1
11022,1
11025,0
11026,0
11034,1
11038,1
11039,1
11040,1
11041,0
11043,1
11046,0
11048,1
11049,0
11050,1
11051,1
11059,0
11061,0
11063,1
11070,1
11073,1
11075,1
11076,1
11077,0
11078,1
11081,1
11083,1
11084,1
11087,1
11091,1
11092,1
11093,1
11095,1
11096,1
11101,1
11102,1
11103,0
11105,0
11106,1
11109,1
11115,1
11121,1
11125,1
11127,1
11129,1
11132,1
11134,1
11135,0
11143,0
11149,1
11154,0
11156,1
11159,1
11160,1
11162,1
11164,1
11167,1
11168,1
11175,1
11176,1
11180,1
11185,1
11188,1
11194,1
11197,1
11199,1
11203,1
11205,0
11208,1
11211,1
11213,1
11215,1
11216,1
11217,0
11221,1
11225,1
11226,1
11234,1
11237,1
11239,0
11244,1
11247,0
11248,1
11251,1
11255,0
11256,1
11257,1
11263,1
11267,1
11275,1
11276,1
11279,1
11280,1
11285,1
11288,1
11291,0
11292,1
11293,1
11294,1
11295,1
11297,1
11298,1
11299,1
11300,1
11301,1
11302,1
11305,1
11308,1
11312,1
11320,0
11321,1
11322,1
11323,1
11327,1
11329,0
11331,1
11336,1
11337,0
11340,1
11341,1
11342,1
11344,1
11346,1
11347,1
11348,1
11351,1
11354,1
11356,1
11358,1
11362,1
11363,1
11368,1
11370,0
11371,0
11372,1
11376,0
11382,1
11384,0
11386,1
11390,1
11392,1
11394,1
11397,1
11398,1
11405,1
11408,1
11409,1
11412,1
11413,1
11416,1
11418,1
11420,1
11425,1
11428,1
11432,1
11434,1
11435,1
11436,0
11439,0
11441,1
11443,1
11444,0
11445,0
11451,1
11452,1
11453,0
11454,1
11459,1
11462,0
11464,1
11466,1
11467,0
11470,1
11472,1
11482,1
11483,1
11484,1
11488,1
11489,1
11492,1
11493,1
11494,1
11497,0
11498,0
11502,1
11506,0
11509,1
11512,1
11515,1
11516,1
11522,0
11528,1
11530,1
11531,1
11535,1
11538,1
11539,1
11540,1
11542,0
11549,1
11550,1
11551,1
11552,1
11556,1
11563,1
11567,1
11568,1
11570,1
11574,0
11575,1
11577,1
11579,1
11580,1
11582,0
11583,1
11588,0
11591,1
11592,1
11597,0
11603,0
11604,1
11607,1
11613,0
11614,1
11618,0
11620,1
11624,1
11628,1
11629,1
11632,1
11640,0
11641,1
11647,0
11648,1
11649,1
11651,0
11652,1
11653,1
11658,1
11661,1
11662,1
11663,1
11668,0
11669,1
11670,0
11672,1
11673,1
11677,1
11679,1
11681,0
11683,1
11686,1
11687,1
11688,0
11689,1
11690,1
11691,0
11692,1
11694,1
11696,0
11697,0
11699,1
11700,1
11701,1
11705,1
11709,1
11710,1
11715,1
11719,1
11720,0
11721,0
11723,1
11731,0
11733,1
11735,1
11738,1
11740,1
11743,1
11746,1
11750,0
11752,1
11759,1
11760,1
11771,1
11774,0
11778,1
11779,1
11782,1
11784,1
11786,1
11787,0
11789,1
11790,1
11792,1
11793,1
11795,1
11796,1
11798,1
11800,1
11812,0
11813,1
11814,0
11815,1
11821,1
11822,1
11825,1
11828,1
11830,1
11831,1
11836,1
11837,1
11840,1
11841,1
11845,1
11848,0
11853,1
11854,1
11860,1
11861,0
11867,1
11868,1
11872,1
11873,0
11875,0
11876,1
11878,1
11884,1
11887,1
11888,1
11891,1
11894,1
11896,0
11898,1
11900,1
11902,1
11903,1
11906,1
11909,1
11914,1
11915,1
11916,1
11917,1
11920,1
11929,0
11932,1
11936,1
11937,1
11941,1
11942,1
11945,1
11947,1
11950,1
11951,1
11954,1
11958,1
11959,1
11960,1
11962,1
11964,1
11965,1
11966,0
11968,1
11969,1
11973,0
11978,1
11983,1
11993,1
11995,1
11996,1
11997,1
11999,0
12000,1
12001,1
12002,1
12003,1
12006,0
12009,1
12011,1
12016,1
12018,1
12019,1
12020,0
12025,1
12027,0
12033,1
12034,0
12036,0
12042,1
12044,1
12046,1
12050,1
12052,1
12053,1
12057,1
12063,1
12069,0
12070,1
12072,1
12073,0
12075,1
12077,1
12079,1
12081,1
12082,1
12084,1
12086,1
12087,1
12092,1
12096,1
12097,1
12098,0
12100,0
12101,1
12108,1
12115,1
12116,0
12118,0
12120,1
12121,1
12124,1
12127,1
12130,0
12139,0
12146,1
12147,1
12149,1
12151,1
12153,1
12157,1
12159,1
12165,1
12166,0
12167,1
12168,1
12169,1
12178,0
12182,1
12189,1
12192,1
12193,1
12197,1
12201,0
12203,1
12204,1
12208,1
12209,1
12214,1
12216,1
12222,1
12231,1
12232,1
12233,1
12234,1
12235,1
12245,1
12246,1
12248,1
12249,1
12251,1
12255,1
12256,0
12265,0
12269,0
12272,0
12274,1
12275,1
12276,0
12278,1
12279,1
12281,1
12282,0
12284,1
12285,1
12297,0
12298,1
12303,1
12305,1
12309,1
12311,1
12315,1
12319,1
12324,1
12325,1
12327,0
12333,1
12334,1
12335,1
12347,1
12349,1
12350,1
12351,1
12352,1
12353,1
12356,1
12359,0
12363,1
12364,1
12365,1
12366,1
12367,1
12368,1
12371,1
12372,1
12373,1
12375,1
12376,1
12377,1
12378,1
12381,0
12382,0
12384,1
12385,0
12386,1
12387,1
12388,1
12396,1
12397,1
12398,1
12401,1
12402,0
12403,1
12405,1
12406,0
12411,1
12413,0
12414,1
12416,0
12420,1
12422,1
12425,1
12426,0
12432,1
12436,1
12438,1
12439,1
12440,1
12441,1
12443,1
12445,0
12446,1
12454,1
12458,1
12466,0
12470,0
12473,0
12477,1
12483,1
12485,0
12489,1
12491,1
12494,1
12497,1
12498,1
12502,0
12506,1
12508,1
12511,1
12512,1
12513,1
12515,1
12516,1
12517,1
12520,1
12522,1
12523,1
12526,1
12528,1
12529,0
12535,1
12537,0
12539,1
12548,1
12557,1
12560,1
12563,1
12564,0
12566,1
12567,1
12571,1
12573,1
12580,1
12581,1
12591,0
12592,1
12593,1
12596,1
12600,1
12601,1
12608,0
12613,1
12614,0
12615,1
12616,1
12619,1
12620,0
12625,1
12629,0
12633,1
12635,1
12636,1
12639,1
12641,1
12643,1
12644,1
12649,1
12651,1
12656,0
12657,1
12658,1
12661,0
12665,1
12669,0
12671,0
12672,1
12673,1
12674,1
12682,1
12686,1
12688,1
12689,1
12696,0
12702,1
12703,1
12705,1
12706,1
12710,1
12711,1
12717,1
12719,1
12721,1
12722,1
12724,1
12726,1
12731,1
12737,0
12738,0
12739,1
12745,0
12749,1
12755,1
12756,1
12757,0
12758,1
12760,1
12762,0
12767,1
12769,0
12770,1
12772,1
12773,1
12774,1
12776,1
12777,0
12784,0
12785,1
12787,0
12789,1
12791,0
12792,1
12797,1
12798,1
12799,1
12806,1
12811,1
12812,1
12814,1
12815,1
12816,1
12820,1
12822,1
12825,1
12828,1
12829,1
12831,1
12833,1
12835,1
12838,1
12839,0
12841,1
12842,0
12846,1
12851,1
12852,1
12853,1
12854,1
12858,1
12864,1
12867,1
12868,1
12871,1
12872,1
12878,1
12882,0
12884,1
12887,1
12888,1
12889,1
12892,1
12893,1
12894,1
12895,1
12897,1
12898,1
12899,1
12900,0
12901,1
12903,1
12904,1
12905,1
12910,1
12913,1
12917,1
12918,1
12919,0
12926,1
12927,1
12928,1
12931,1
12934,1
12935,1
12939,1
12941,1
12942,1
12950,1
12951,1
12957,1
12960,0
12961,0
12962,1
12966,1
12972,0
12976,1
12980,0
12981,0
12984,1
12986,1
12990,1
12991,0
12995,1
13001,1
13003,1
13004,0
13013,1
13017,0
13018,1
13019,0
13020,1
13022,0
13027,0
13032,1
13034,1
13040,1
13042,1
13049,1
13053,1
13054,1
13058,1
13060,1
13062,1
13063,0
13064,1
13068,1
13070,1
13071,0
13074,1
13076,1
13082,0
13085,1
13086,1
13087,1
13091,0
13092,0
13100,1
13103,0
13105,1
13107,1
13111,1
13114,1
13115,1
13124,1
13125,1
13137,0
13140,1
13141,1
13143,1
13144,0
13145,0
13154,1
13155,1
13156,1
13157,0
13158,1
13160,1
13162,1
13163,1
13165,1
13166,1
13168,1
13172,0
13173,1
13176,0
13177,1
13180,1
13183,1
13187,1
13189,0
13195,1
13197,0
13199,1
13202,1
13203,1
13206,1
13207,1
13208,0
13209,1
13213,1
13216,1
13221,1
13222,1
13223,1
13227,0
13235,1
13238,1
13239,1
13240,1
13243,1
13244,1
13248,1
13250,1
13251,1
13254,0
13255,1
13259,1
13260,0
13261,1
13262,1
13268,1
13269,0
13270,1
13271,1
13274,1
13275,1
13277,1
13280,0
13282,1
13284,0
13292,1
13293,1
13300,1
13301,1
13302,1
13303,0
13304,1
13306,1
13310,1
13313,1
13314,1
13315,0
13316,1
13320,1
13322,1
13323,1
13326,1
13328,1
13335,1
13336,1
13337,1
13342,0
13344,1
13345,1
13347,0
13348,1
13349,1
13350,1
13352,1
13353,1
13355,1
13359,1
13361,1
13365,0
13366,1
13367,1
13369,1
13373,1
13375,1
13376,1
13377,1
13382,1
13386,1
13388,1
13390,1
13392,1
13399,1
13402,1
13403,0
13404,1
13408,1
13413,1
13415,1
13421,0
13422,1
13424,1
13426,0
13428,0
13430,1
13434,1
13438,1
13443,1
13444,1
13445,1
13446,1
13449,1
13450,1
13452,1
13460,1
13466,1
13467,1
13468,1
13469,1
13470,1
13473,1
13474,1
13475,1
13478,0
13480,0
13482,1
13483,1
13484,1
13486,1
13487,1
13490,1
13494,0
13495,1
13497,0
13498,1
13499,1
13500,1
13504,0
13510,1
13513,1
13517,0
13524,1
13526,0
13527,1
13528,1
13529,1
13534,1
13540,1
13543,1
13544,1
13547,1
13551,1
13555,1
13556,1
13558,1
13570,1
13576,0
13577,1
13579,1
13584,0
13585,1
13588,1
13589,1
13590,0
13592,1
13593,1
13594,0
13598,0
13600,1
13602,0
13606,1
13607,0
13610,1
13611,1
13614,1
13618,1
13621,1
13623,1
13628,1
13635,0
13637,1
13641,1
13644,1
13645,1
13646,1
13647,1
13652,0
13653,1
13654,1
13655,1
13656,1
13659,1
13660,1
13661,1
13665,0
13666,0
13668,1
13673,1
13674,0
13675,1
13677,1
13678,1
13679,1
13682,1
13683,1
13686,1
13691,1
13695,1
13697,1
13698,1
13699,1
13703,1
13706,1
13708,1
13709,1
13710,0
13714,0
13721,1
13726,1
13727,1
13729,1
13730,0
13734,1
13737,0
13739,0
13740,1
13741,1
13743,0
13748,1
13751,1
13755,1
13762,1
13763,1
13764,1
13766,0
13769,1
13770,0
13773,0
13774,1
13781,1
13782,1
13783,1
13786,1
13787,1
13789,0
13793,0
13797,1
13800,0
13801,1
13802,1
13803,0
13805,1
13806,1
13807,1
13808,1
13810,1
13811,0
13812,0
13816,1
13817,1
13819,1
13821,1
13822,1
13827,1
13829,1
13831,1
13838,1
13843,1
13845,1
13847,1
13848,1
13850,0
13852,1
13853,1
13855,0
13856,1
13861,1
13865,1
13869,0
13876,0
13878,1
13887,1
13890,1
13894,1
13896,1
13897,1
13902,1
13905,1
13906,1
13907,0
13908,1
13909,1
13910,1
13912,1
13913,1
13914,1
13915,1
13917,1
13918,0
13920,1
13925,1
13926,1
13929,1
13939,1
13940,1
13941,1
13942,1
13944,1
13946,0
13947,1
13952,0
13953,1
13954,1
13957,1
13959,1
13961,1
13964,1
13965,0
13970,1
13971,1
13973,1
13978,0
13979,1
13980,1
13982,1
13986,1
13989,1
13998,1
14001,0
14006,1
14007,1
14008,1
14009,1
14016,1
14017,1
14018,1
14020,1
14022,1
14024,1
14025,1
14036,0
14037,0
14041,0
14048,1
14050,1
14053,1
14054,0
14055,1
14060,1
14061,1
14068,0
14072,1
14078,1
14080,1
14081,0
14082,0
14089,1
14090,1
14091,1
14092,1
14094,1
14098,1
14099,1
14102,1
14104,1
14115,1
14116,0
14119,1
14126,1
14131,1
14136,0
14139,1
14141,1
14143,0
14144,0
14145,1
14146,1
14148,1
14155,1
14156,1
14160,1
14162,1
14164,0
14166,1
14167,1
14169,1
14172,1
14174,1
14175,1
14176,1
14178,1
14185,1
14188,1
14191,1
14196,0
14199,1
14201,1
14202,1
14204,1
14205,1
14207,0
14209,1
14213,1
14215,1
14216,1
14220,0
14222,1
14223,0
14224,1
14225,1
14226,1
14231,1
14233,1
14234,1
14237,0
14239,1
14241,0
14243,0
14245,0
14246,1
14248,1
14249,0
14251,1
14256,1
14258,0
14259,1
14260,1
14264,0
14265,1
14268,0
14269,0
14274,1
14275,1
14278,1
14279,0
14280,1
14292,1
14293,1
14294,1
14298,1
14304,1
14305,1
14306,1
14307,1
14309,1
14310,1
14313,1
14314,1
14318,1
14320,1
14327,0
14329,1
14332,1
14334,1
14335,1
14340,1
14341,1
14343,1
14346,1
14347,1
14348,0
14349,0
14353,1
14354,0
14361,1
14363,1
14365,1
14370,1
14374,0
14379,0
14380,1
14383,1
14384,1
14387,0
14389,1
14390,0
14392,0
14396,1
14398,1
14400,1
14401,1
14402,1
14403,1
14406,0
14407,1
14408,1
14409,1
14413,1
14417,1
14419,1
14420,1
14421,1
14423,1
14433,1
14436,1
14439,1
14446,0
14447,1
14450,1
14451,1
14453,0
14454,0
14456,1
14457,0
14458,0
14466,0
14467,1
14468,1
14469,1
14473,1
14478,1
14483,1
14490,1
14492,1
14494,1
14495,1
14499,1
14501,1
14513,1
14514,1
14524,1
14525,1
14526,1
14528,1
14530,1
14533,1
14534,1
14543,1
14544,1
14547,1
14550,1
14551,1
14559,1
14561,1
14565,1
14567,0
14569,1
14571,1
14573,1
14575,1
14580,1
14581,1
14582,1
14583,0
14590,1
14593,1
14596,1
14599,0
14600,0
14603,1
14605,0
14607,0
14609,1
14619,0
14621,1
14625,0
14630,1
14631,1
14637,1
14638,1
14641,1
14643,1
14645,1
14647,0
14648,1
14649,0
14651,1
14655,1
14656,0
14658,1
14661,1
14662,1
14665,1
14667,1
14669,1
14670,1
14672,0
14673,1
14676,1
14679,1
14680,1
14681,1
14682,1
14683,1
14685,1
14688,1
14691,1
14692,0
14694,1
14696,0
14699,0
14702,1
14703,1
14706,1
14712,0
14713,1
14714,1
14717,1
14718,0
14721,0
14722,1
14727,1
14728,1
14730,1
14738,1
14740,1
14743,1
14747,1
14750,1
14753,1
14754,1
14755,1
14757,1
14762,1
14766,1
14769,0
14771,1
14773,1
14774,1
14776,1
14780,1
14781,1
14782,1
14785,1
14786,1
14790,1
14791,1
14801,1
14803,1
14805,1
14808,1
14810,1
14816,1
14817,1
14819,1
14820,1
14821,1
14828,1
14832,1
14840,1
14841,0
14842,1
14843,1
14847,1
14848,1
14850,1
14852,1
14853,1
14856,1
14863,1
14870,1
14871,1
14872,0
14876,1
14879,1
14881,1
14882,0
14883,1
14884,1
14887,1
14888,0
14891,0
14893,1
14895,0
14912,0
14914,1
14917,1
14919,0
14922,1
14927,1
14928,1
14930,1
14931,1
14932,1
14933,1
14934,0
14935,1
14936,1
14937,1
14939,0
14941,1
14942,1
14945,1
14948,1
14951,1
14953,1
14954,1
14955,0
14956,0
14962,0
14964,1
14970,1
14971,1
14976,1
14985,0
14987,1
14990,1
14991,1
14992,0
14995,1
14996,1
14999,1
15002,0
15007,1
15009,1
15011,1
15014,1
15015,1
15016,1
15022,1
15024,1
15025,0
15028,1
15030,1
15031,0
15033,1
15035,1
15037,1
15043,1
15045,1
15046,1
15047,1
15054,1
15057,0
15059,0
15064,0
15067,1
15068,0
15071,0
15072,1
15073,0
15074,1
15075,1
15079,1
15082,0
15083,1
15085,1
15087,1
15091,0
15093,1
15096,1
15098,1
15099,0
15100,1
15102,1
15104,1
15105,1
15107,0
15113,1
15117,1
15123,1
15125,1
15132,1
15133,1
15135,1
15142,1
15144,1
15146,0
15147,1
15149,1
